tenure_months,contract_type,monthly_charges,online_security,tech_support,payment_method,paperless_billing,senior_citizen,age,gender,internet_service,online_backup,device_protection,streaming_tv,streaming_movies,total_charges,support_tickets,complaint_count,usage_hours_per_month,email_opens_rate,nps_score,days_since_last_interaction,churn,satisfaction,customer_lifetime_value
2,Month-to-month,40.39119207294179,0,0,Mailed check,0,0,26,Female,Fiber optic,0,0,1,1,80.78238414588358,0,1,138.8150664282555,43.127431994846596,3,16,0,2,1101.4274663508947
3,One year,63.11859299563768,1,0,Electronic check,0,0,64,Male,DSL,0,1,0,0,189.35577898691304,2,1,0.09584625868339836,71.12022165621072,25,7,0,2,1162.5670800723901
54,Two year,69.01755021854775,1,1,Bank transfer,1,0,22,Male,DSL,0,0,1,1,3726.947711801579,0,0,78.29740907143395,41.34889956329866,31,1,0,2,3644.0894117034695
17,Month-to-month,77.70780248126707,0,0,Electronic check,1,1,67,Female,Fiber optic,1,1,0,0,1321.03264218154,5,3,6.228192858026576,29.27982828528211,-34,34,1,1,1958.3165255978547
5,Month-to-month,36.013548156430346,1,0,Mailed check,1,0,22,Male,DSL,0,1,0,0,180.06774078215173,0,1,106.95594748769281,71.44115292559165,61,0,0,2,1327.7918260958706
11,Month-to-month,39.68585253881489,1,1,Mailed check,0,0,58,Female,Fiber optic,1,1,0,1,436.5443779269638,3,0,109.94043915051319,62.540990281810544,38,8,1,2,1422.4692779395077
30,One year,67.07365637475912,1,0,Credit card,1,1,76,Male,DSL,0,0,0,0,2012.2096912427737,3,0,123.99386346546662,55.267768499199505,-3,2,0,2,1322.6954529610352
4,Month-to-month,76.05347431497907,0,1,Mailed check,1,0,53,Male,Fiber optic,0,1,0,1,304.2138972599163,3,0,24.565139437762625,53.9856955173233,14,8,0,2,1403.1331531899777
11,Month-to-month,62.1416695407869,0,0,Mailed check,0,0,59,Male,No,0,0,1,0,683.5583649486559,3,0,153.24543499915845,40.48530463862916,51,0,0,2,2382.837493158281
71,Two year,92.42743711945064,1,1,Credit card,1,0,30,Female,DSL,0,0,1,0,6562.348035480995,3,1,82.50610209025189,55.32942026841401,2,8,0,2,3251.716558862873
5,Month-to-month,54.74913973562305,1,0,Electronic check,1,0,64,Male,DSL,0,0,1,1,273.7456986781152,1,1,29.010889947036695,56.38781890302424,64,8,1,2,2059.0084113032926
66,Two year,73.59075308604471,1,1,Credit card,1,0,29,Female,DSL,1,0,0,0,4856.989703678951,1,1,31.32352177226319,51.82101475227533,2,33,0,2,3568.424616778768
20,One year,75.42604284635755,0,1,Mailed check,1,0,23,Male,Fiber optic,0,0,0,0,1508.5208569271508,2,0,16.10045292634688,61.47598428032175,20,29,0,2,2259.0668647918906
28,Two year,52.51905760586643,1,1,Bank transfer,1,0,50,Male,Fiber optic,1,0,0,0,1470.53361296426,0,1,8.265209927258045,64.49150792560965,29,23,0,2,2411.5753286446784
40,Two year,75.01039617770665,1,1,Bank transfer,1,0,30,Female,Fiber optic,0,0,0,0,3000.415847108266,2,0,33.26905106911661,50.69090098359294,73,11,0,2,3678.2588722174623
27,One year,67.13002801039613,1,1,Mailed check,1,0,62,Male,No,0,0,1,0,1812.5107562806957,3,0,106.61442256084732,61.21531818822071,23,9,0,2,2186.1129244400736
14,One year,64.28264555013224,1,0,Credit card,0,0,37,Female,Fiber optic,0,1,0,0,899.9570377018514,0,1,39.82140826730591,55.12735409753982,40,5,0,2,1880.0665227551156
17,Two year,54.29885615874725,0,1,Credit card,1,0,55,Male,Fiber optic,0,0,1,0,923.0805546987033,2,1,20.30518294456148,51.36252405093397,48,2,0,2,1651.8292623117204
9,Month-to-month,36.35167879866159,0,0,Mailed check,1,0,36,Male,Fiber optic,0,0,1,0,327.1651091879543,1,0,22.20283626963278,71.33844678361615,24,21,0,2,980.4781334845813
24,Two year,50.88556651768584,1,1,Credit card,0,0,31,Female,DSL,1,1,0,1,1221.25359642446,4,1,43.49363115659761,48.422861745068786,71,15,0,2,2292.6266545849485
63,Two year,69.3020543346152,1,1,Credit card,1,0,21,Male,Fiber optic,0,0,0,0,4366.029423080758,0,1,44.01634773534309,46.05495385594018,25,4,0,2,3456.3987076469643
39,Two year,85.31625322713737,1,1,Credit card,1,0,42,Female,DSL,0,0,0,1,3327.3338758583573,2,1,17.13505521484903,73.65858760638528,49,5,0,2,3032.8066457766213
2,Month-to-month,60.200249886975,0,0,Electronic check,0,0,30,Male,Fiber optic,0,0,0,0,120.40049977395,0,0,36.14670038885851,71.5738312757399,36,1,0,2,1744.6385551053527
9,Month-to-month,82.59541326837108,0,0,Electronic check,1,0,36,Female,Fiber optic,0,1,0,0,743.3587194153397,7,6,38.928942195858845,29.645943997806466,-86,53,1,0,1543.0102999982712
1,One year,57.72445571605854,0,0,Mailed check,0,1,79,Male,No,0,0,1,0,57.72445571605854,1,0,28.07391260985567,48.402496306405226,100,6,0,2,2164.3217828501265
30,Two year,87.1258088358257,0,1,Bank transfer,0,0,38,Female,DSL,1,1,0,0,2613.774265074771,4,0,6.291597353363779,76.91281794483373,47,19,0,2,2667.63333766699
16,Month-to-month,100.88702503124989,0,0,Electronic check,1,0,21,Male,No,0,0,0,0,1614.1924004999983,6,0,12.457781166830653,26.65650333070916,28,59,1,2,1744.2765637817265
7,Month-to-month,33.757147658879326,1,0,Mailed check,1,0,35,Male,Fiber optic,0,0,0,1,236.3000336121553,0,1,103.05232251869853,75.4855913713888,34,39,1,2,1629.6497025729047
18,Month-to-month,79.32027070340555,0,0,Electronic check,1,0,21,Male,Fiber optic,0,1,0,1,1427.7648726613,10,2,5.382500338851538,27.795777888261586,-61,92,1,1,1552.7635208810605
6,Month-to-month,45.862760822485,1,0,Mailed check,0,0,37,Female,Fiber optic,1,1,1,1,275.17656493491,1,0,33.403801524947795,63.70072218703747,21,4,1,2,1217.6621918683877
7,Month-to-month,78.19088305940903,0,1,Mailed check,0,0,42,Male,Fiber optic,0,0,0,0,547.3361814158632,1,2,63.45643980251869,67.44839425545285,62,46,0,2,2439.3980539065265
5,One year,62.68889614780782,0,0,Electronic check,1,0,42,Male,Fiber optic,0,0,1,1,313.4444807390391,4,0,115.50145316651415,41.455625440532216,-71,22,1,2,100.0
18,Month-to-month,117.67867687061486,0,0,Electronic check,1,0,26,Male,Fiber optic,0,0,0,0,2118.2161836710675,13,6,34.31299705751232,5.941820211735172,16,12,1,1,2845.2701465836635
5,Month-to-month,44.49936963220709,1,0,Electronic check,1,0,44,Female,Fiber optic,1,0,0,0,222.49684816103547,1,0,62.27876156792969,68.86864747149184,32,4,0,2,1444.8339835683507
13,Month-to-month,71.09033965621978,0,0,Electronic check,1,1,78,Female,DSL,1,0,0,0,924.1744155308572,9,0,10.326925911967688,29.821924765307468,0,72,0,1,1584.1313142059655
30,One year,62.786778849383595,0,1,Mailed check,1,0,34,Female,Fiber optic,0,0,1,1,1883.6033654815078,2,0,138.8115486122116,54.15867045237694,27,6,0,2,1998.4972775479662
49,Two year,61.69166996890725,1,1,Credit card,1,0,26,Male,Fiber optic,1,0,1,0,3022.891828476455,2,1,43.110658554555314,70.40809179849632,32,11,0,2,2888.695731494608
17,One year,65.20423994863216,1,1,Mailed check,1,0,59,Female,Fiber optic,0,1,0,0,1108.4720791267468,0,0,157.8667420041119,77.52768813747926,49,0,0,2,2359.28406989862
23,One year,51.89393618986277,1,1,Credit card,1,1,79,Female,Fiber optic,0,0,1,0,1193.5605323668437,3,0,57.14962653171989,51.51164796062652,87,11,0,2,2522.9928883839475
26,One year,73.13791023410786,0,1,Mailed check,0,0,46,Female,Fiber optic,1,0,1,1,1901.5856660868044,2,0,60.19218987997913,67.11404725584256,38,10,0,2,2273.8502694424374
6,Month-to-month,52.581949775941894,0,0,Mailed check,1,0,57,Male,No,0,0,1,1,315.49169865565136,3,0,51.84622701445802,60.58857842057305,71,9,0,2,1435.4926385592544
9,One year,74.48437062858325,0,0,Mailed check,0,0,27,Female,Fiber optic,1,1,1,1,670.3593356572493,1,0,1.048637767149339,48.409015646987555,1,31,1,2,1485.2991615012409
27,One year,56.70811103958908,1,1,Credit card,0,0,32,Female,DSL,0,0,1,1,1531.118998068905,3,0,37.42245690986832,59.40635179250862,58,5,0,2,2411.0676333761044
11,Month-to-month,39.456934816337004,0,1,Mailed check,0,0,32,Female,No,0,0,1,0,434.02628297970705,1,1,13.067721375804746,52.705812988889505,54,1,1,2,1894.3236544789418
70,Two year,89.44801700243048,1,1,Bank transfer,1,0,43,Male,Fiber optic,1,1,1,0,6261.361190170133,6,3,24.899352597105107,63.786215191048626,30,5,0,1,4567.432755090797
20,One year,88.83968594095256,0,1,Bank transfer,0,0,58,Female,No,0,1,0,1,1776.7937188190513,2,1,27.019518584327805,68.43156494623926,-13,3,0,2,1421.1794367440898
11,One year,74.24633734224832,0,0,Electronic check,0,0,60,Male,DSL,0,0,0,0,816.7097107647315,1,1,7.674037119326765,58.62026098883321,31,8,0,2,1545.1110792537397
2,Month-to-month,48.680282976702955,0,0,Mailed check,0,0,60,Male,DSL,0,1,1,0,97.36056595340591,2,0,76.70297235940225,64.76710697941388,48,18,0,2,957.622523645103
14,Two year,70.99561131020602,1,1,Bank transfer,1,1,70,Male,Fiber optic,0,0,1,0,993.9385583428842,2,0,167.9136694488056,72.05677103535774,31,29,0,2,1763.689708618765
10,One year,64.67549185231601,1,1,Electronic check,1,0,25,Female,Fiber optic,1,0,1,0,646.7549185231601,2,2,173.89801495465514,57.71825135693301,79,26,0,2,2349.385505094642
12,One year,50.724377491518226,1,0,Credit card,0,0,44,Male,DSL,1,1,0,0,608.6925298982187,2,0,34.33419877123053,62.8905031615066,49,2,0,2,2163.3068653230903
13,Month-to-month,70.60687291576002,0,0,Electronic check,1,0,47,Female,No,1,0,1,0,917.8893479048803,7,5,8.484996145947607,7.4501892563900896,-44,95,1,0,2544.662043171436
58,Two year,87.23023571841942,1,1,Bank transfer,1,0,45,Male,DSL,0,0,0,0,5059.353671668327,3,0,73.37635443247902,48.77284308948218,40,1,0,2,3751.8109527816787
28,One year,75.70984138534452,0,1,Bank transfer,1,0,23,Female,Fiber optic,0,0,0,0,2119.8755587896467,2,0,34.97035762692147,52.13192738815103,54,17,0,2,2784.0570374708595
64,Two year,78.02388075932535,1,1,Bank transfer,1,0,23,Male,DSL,1,1,0,0,4993.5283685968225,4,1,36.49327836198221,50.333111978736724,62,8,0,2,4266.747596879395
46,Two year,98.93829559904692,1,1,Bank transfer,1,1,71,Female,DSL,0,1,0,1,4551.161597556158,1,0,5.930437257406879,51.802819166170096,6,10,0,1,3748.804806810262
21,Month-to-month,102.08685224070116,0,0,Electronic check,1,1,67,Female,DSL,0,0,0,0,2143.8238970547245,10,0,3.1731616791795814,7.327204430636806,-44,1,1,1,2182.633891387259
4,Month-to-month,62.541397524466404,0,0,Mailed check,1,0,39,Female,No,1,0,1,1,250.16559009786562,2,0,23.87402930322797,42.22900539587002,46,12,0,2,1498.34866525653
21,Month-to-month,100.43652412924243,0,0,Electronic check,1,0,58,Female,No,0,0,1,0,2109.167006714091,7,3,0.19398881735323337,8.53972704509192,-1,171,1,0,3466.0559210553884
37,Two year,86.5048511603328,1,1,Credit card,1,0,49,Female,Fiber optic,0,0,1,1,3200.6794929323137,1,1,183.36699413880538,72.82959373482649,6,24,0,2,1996.3960396316636
51,Two year,89.84829029927354,1,1,Credit card,1,0,38,Female,Fiber optic,1,1,1,0,4582.262805262951,1,2,73.19275735321956,55.741845988325736,46,19,0,2,3722.4862994638233
37,Two year,61.005678331090905,1,1,Bank transfer,1,0,44,Male,No,0,0,0,1,2257.2100982503634,0,0,1.7993440349504666,51.02629911750999,51,0,0,2,2918.8008246683403
34,Two year,64.01270103489314,0,0,Bank transfer,0,0,43,Male,Fiber optic,0,0,1,0,2176.4318351863667,3,0,14.445634470461414,48.54012832336575,-21,3,0,2,2001.3493571222623
69,Two year,95.37697102007908,1,1,Bank transfer,1,0,42,Female,Fiber optic,0,0,0,1,6581.011000385457,3,0,15.97841811698856,70.187461319127,73,32,0,2,4124.39686598392
42,Two year,65.19719698142805,1,1,Bank transfer,1,0,26,Male,No,0,0,1,1,2738.282273219978,0,1,24.123164060950657,46.2951738369791,85,7,0,2,3597.016272504286
3,One year,78.68712910192468,0,0,Electronic check,0,0,39,Male,No,0,0,1,0,236.06138730577405,1,1,19.449857467219893,57.47906308953631,29,5,1,2,1827.382501469554
55,Two year,63.81046031818505,1,1,Bank transfer,1,0,50,Male,Fiber optic,1,0,1,0,3509.575317500178,3,1,114.59909542423917,55.83829879487813,35,23,0,2,3377.899379548492
36,Two year,66.608157573514,1,1,Bank transfer,1,0,22,Male,DSL,0,0,0,0,2397.8936726465045,4,1,25.689620660363005,51.34442159349514,55,13,0,2,3279.0779231518677
23,Month-to-month,92.2659809111876,0,0,Electronic check,1,0,21,Male,No,0,0,0,1,2122.1175609573147,13,5,52.234342986602826,23.4779920176715,17,194,1,0,3937.767557725689
69,Two year,98.16132510340162,1,1,Credit card,1,0,63,Male,No,1,0,0,1,6773.131432134712,5,0,27.902198792409397,44.586759473247966,31,19,0,2,4597.065196200452
29,Two year,89.67825483212607,0,0,Credit card,0,0,20,Male,Fiber optic,1,0,1,0,2600.669390131656,2,1,40.683684771551015,78.21678348382522,53,3,0,2,2576.8759114816803
32,Two year,67.79866626940354,1,1,Bank transfer,0,0,37,Male,No,0,1,0,1,2169.5573206209133,0,1,12.875906233193849,52.374622964365955,45,4,0,2,2882.585126896972
60,Two year,97.22427219386148,1,1,Credit card,1,0,42,Female,Fiber optic,1,1,0,0,5833.456331631689,4,0,6.157464688793309,71.51132081468963,93,17,0,2,4635.7286037272
17,Month-to-month,98.52764274749862,0,0,Electronic check,1,0,62,Male,DSL,1,1,0,0,1674.9699267074766,8,4,15.473532694362998,24.90211833558019,-17,7,0,1,2790.446688679629
11,Month-to-month,54.3733917731987,0,0,Mailed check,0,0,30,Female,DSL,0,0,0,0,598.1073095051856,2,0,11.825455978951544,65.93491434764923,36,11,0,2,1611.458639739583
42,Two year,72.48592226785789,1,1,Bank transfer,1,0,53,Female,DSL,0,0,0,1,3044.4087352500314,2,0,0.17116533091258138,77.0420206383229,16,11,0,2,2661.811742588547
53,Two year,69.83229757224612,1,1,Bank transfer,1,0,33,Female,No,0,0,0,0,3701.111771329044,2,1,23.73659716257565,41.06475301028454,95,35,0,2,4713.175209760995
31,Two year,50.88882558079754,1,0,Bank transfer,0,0,18,Male,No,0,0,0,1,1577.5535930047236,1,2,34.675953080879154,47.147091678203225,18,7,0,2,2788.0789297546135
40,Two year,88.61963628397098,1,1,Bank transfer,1,0,37,Female,DSL,0,1,1,0,3544.785451358839,5,0,64.41591096350352,73.8094860392346,32,1,0,2,3199.851050370857
55,Two year,78.19675558030349,1,1,Credit card,1,0,20,Female,Fiber optic,0,0,0,1,4300.821556916691,2,0,93.588437677645,72.97844000476252,16,7,0,2,3247.9119174673174
9,Month-to-month,74.99684532843098,0,0,Electronic check,1,1,69,Female,DSL,0,0,1,0,674.9716079558788,10,2,16.276666145358142,19.67477472525689,-6,7,1,1,2285.400348271741
13,Month-to-month,71.754380560815,0,0,Electronic check,1,1,65,Female,Fiber optic,0,0,0,0,932.806947290595,6,2,27.96660299236303,22.606119375827756,7,31,1,1,1738.5766297248194
23,One year,67.0737115558249,1,1,Credit card,0,0,59,Female,No,0,0,0,0,1542.6953657839726,2,0,102.68368764915195,69.28851481035774,66,2,0,2,2762.3854641651187
29,Two year,88.55235878483998,0,1,Mailed check,1,0,18,Female,Fiber optic,0,1,0,0,2568.0184047603593,2,1,5.468744120318577,70.83629505131913,28,1,0,1,2697.5804819648665
10,Month-to-month,37.49313994432758,1,0,Mailed check,1,0,21,Female,DSL,0,1,0,0,374.93139944327584,4,0,20.727905788126936,51.76028473598883,30,8,0,2,1673.7364353105415
17,Two year,62.793436931678684,0,0,Bank transfer,0,0,27,Female,Fiber optic,0,0,0,0,1067.4884278385375,2,0,30.237089838903437,73.93467068724738,78,22,0,2,1936.3458635425152
30,One year,82.05249059421891,0,0,Bank transfer,0,0,21,Female,Fiber optic,0,1,1,1,2461.5747178265674,2,1,24.631431583098216,68.12298681168308,55,15,0,2,2850.31505358596
3,Month-to-month,50.13927670232475,1,0,Electronic check,1,1,73,Male,Fiber optic,0,0,0,0,150.41783010697424,1,0,13.404828122285265,67.44441735287431,-21,2,0,2,540.6695573392055
67,Two year,65.5646339556435,1,1,Credit card,1,0,60,Female,Fiber optic,1,0,1,0,4392.830475028115,2,0,104.84566296449988,71.22068975985454,55,52,0,2,4327.496133612466
62,Two year,71.64576991140716,1,1,Credit card,1,0,25,Male,Fiber optic,1,0,0,0,4442.037734507244,4,0,137.15900030804008,79.98191214224617,42,22,0,2,4141.05719902612
11,One year,68.48861536927927,0,0,Mailed check,0,0,52,Female,Fiber optic,1,1,1,0,753.374769062072,2,0,19.212256689460062,74.435737750314,35,13,0,2,1979.854207951529
63,Two year,61.16285521375815,1,1,Bank transfer,1,1,70,Male,Fiber optic,0,1,0,1,3853.2598784667634,3,1,190.6666453896371,64.34734060910334,40,19,0,2,3976.7126515007053
14,Two year,80.04920755632328,1,0,Bank transfer,1,0,34,Male,Fiber optic,1,1,1,1,1120.688905788526,2,0,3.927681606208813,67.29448309618095,30,28,0,2,1752.9026208967916
11,Month-to-month,104.22245242315987,0,0,Electronic check,1,1,70,Female,Fiber optic,0,1,1,0,1146.4469766547586,5,2,10.675788709852876,16.42157774366511,26,31,1,1,3064.06046568367
4,One year,48.9012474717201,1,0,Electronic check,1,0,43,Male,No,0,1,0,1,195.6049898868804,2,0,71.4677393425665,76.94302270613339,59,1,0,2,1800.6755418487294
64,Two year,73.21632015503096,1,1,Credit card,1,0,39,Male,DSL,0,1,0,0,4685.844489921981,2,1,142.80146235428558,74.46821352057499,42,0,0,2,4005.323068527195
22,One year,76.21862805905718,1,0,Credit card,1,0,46,Male,DSL,0,1,0,0,1676.809817299258,0,1,92.12623382537845,50.26351047155071,-10,64,0,2,1395.4676127484838
48,Two year,99.53663957648305,1,1,Bank transfer,1,0,44,Male,No,0,0,1,1,4777.758699671187,0,0,75.96809881641117,77.04853440342785,39,5,0,2,3719.0008015230396
54,Two year,96.5694606380588,1,1,Bank transfer,1,0,48,Female,DSL,1,0,0,0,5214.750874455175,3,2,51.744547949175114,58.14974867389729,17,11,0,1,3886.025520514473
43,Two year,93.84981168076197,1,1,Bank transfer,1,1,78,Female,Fiber optic,0,1,0,1,4035.5419022727647,3,0,19.076564325083076,75.05123732347538,69,15,0,2,3866.6237494868874
3,Month-to-month,66.01339619736979,0,0,Electronic check,1,0,47,Male,DSL,0,0,1,1,198.04018859210936,0,1,83.25131990200113,42.85339663660209,-3,20,1,2,1096.5894761412565
16,Month-to-month,93.85333747836363,0,0,Electronic check,1,1,71,Female,Fiber optic,0,0,0,1,1501.653399653818,7,4,2.0916224406839157,21.120929198895297,-6,34,1,1,1687.8086260920368
10,Month-to-month,71.60812268645591,0,0,Mailed check,0,0,46,Male,No,0,0,0,0,716.0812268645591,4,2,116.14752731088046,48.86098627785751,63,8,1,2,2098.4663487362927
40,Two year,94.96906896553406,1,1,Bank transfer,1,0,28,Male,No,0,1,0,1,3798.7627586213625,2,0,8.504260920366043,73.4303021553159,68,35,0,2,2910.09158075473
2,One year,73.66271783458363,0,1,Electronic check,1,0,25,Male,DSL,1,0,1,0,147.32543566916726,3,0,34.516599118462246,56.032693826282696,90,4,0,2,2092.085065052413
10,Month-to-month,48.86259928578477,0,1,Mailed check,0,0,28,Male,Fiber optic,0,0,0,0,488.6259928578477,0,1,123.9735574208273,65.55073663066138,6,6,0,2,1019.1959687098838
17,Month-to-month,116.693351992566,0,0,Electronic check,1,0,51,Male,No,0,0,1,0,1983.786983873622,6,2,0.5617611787166373,18.086340353724985,-69,4,1,1,1547.209381004857
1,Month-to-month,55.92464874711202,0,1,Mailed check,0,0,40,Female,Fiber optic,0,1,0,1,55.92464874711202,3,0,5.1871262924412065,48.20236106961126,48,1,1,2,1407.4640340951153
4,One year,35.64290723563811,1,0,Mailed check,1,0,22,Male,Fiber optic,0,0,1,1,142.57162894255245,2,1,61.39289145609057,71.48901190556559,87,22,0,2,1780.4230254446943
6,Month-to-month,33.61146741362389,0,1,Mailed check,0,0,64,Female,DSL,0,1,1,0,201.66880448174334,1,0,45.3937550131963,67.80607158356582,-8,40,0,2,503.5038280536648
53,Two year,60.49238812064302,1,1,Credit card,1,0,22,Female,Fiber optic,0,0,0,0,3206.09657039408,2,1,32.87977008970927,75.24647831072923,70,36,0,2,3839.718451287746
21,One year,81.41780123408958,0,0,Credit card,1,0,18,Female,Fiber optic,1,1,0,1,1709.7738259158812,3,1,58.13242721654235,73.0719492370392,61,12,0,2,2708.837156140962
5,Month-to-month,32.6788279803704,0,0,Electronic check,1,0,58,Male,No,1,1,0,0,163.394139901852,2,0,0.38876209521039995,40.22848363164337,23,13,1,2,706.7354218636993
1,Month-to-month,38.55512392067009,1,0,Electronic check,0,0,18,Female,No,1,0,1,0,38.55512392067009,1,0,5.574224532343622,62.55301768367255,45,1,1,2,1241.7704910032628
12,Month-to-month,97.31239838014443,0,0,Electronic check,1,0,51,Male,DSL,0,0,0,0,1167.7487805617332,7,2,3.817534856990761,9.766680303851274,-72,80,1,1,1518.610314163209
25,One year,81.89679885155303,0,0,Mailed check,1,0,19,Female,Fiber optic,1,1,0,1,2047.4199712888258,1,0,119.95939200180031,55.95523326648707,21,0,0,2,1966.5644365682483
45,Two year,65.83026272979006,1,1,Credit card,1,0,42,Male,DSL,0,1,0,0,2962.361822840553,3,0,12.512500046686252,50.3458438993542,5,1,0,2,2747.7324381882354
11,One year,55.00989677613926,1,1,Mailed check,1,1,76,Female,Fiber optic,0,1,0,0,605.1088645375319,1,0,10.779026217682295,52.42122352009723,18,1,1,2,1341.6584023957007
2,Month-to-month,45.97947131299992,0,1,Mailed check,1,0,47,Female,Fiber optic,0,0,1,0,91.95894262599984,4,0,36.42411943423965,74.61494255929192,25,12,1,2,918.3884647587771
1,Month-to-month,65.25316421026895,0,1,Electronic check,1,0,59,Female,DSL,0,1,0,1,65.25316421026895,2,0,24.73277174061644,71.93194537122963,19,17,0,2,1023.2719104196543
4,One year,78.47196878379393,0,1,Electronic check,0,0,46,Male,DSL,0,1,0,0,313.8878751351757,2,1,161.00564993522033,55.38632302396956,-1,22,0,2,946.4141760935448
9,Month-to-month,90.74239849049115,0,0,Electronic check,1,0,38,Male,No,0,1,1,0,816.6815864144204,8,1,76.97061183403866,22.866832903712428,-24,172,1,1,1922.242260400596
23,One year,78.51623161459351,0,0,Mailed check,0,0,34,Female,Fiber optic,1,1,0,1,1805.8733271356507,1,1,214.58713783227557,62.327644042649524,32,1,0,2,2513.475067400378
14,One year,59.40680956498447,1,1,Bank transfer,0,0,32,Male,Fiber optic,0,0,1,1,831.6953339097826,4,1,59.84473076471995,60.975182059277984,70,7,0,2,2758.7609176182755
68,Two year,61.24462399669431,1,1,Bank transfer,1,0,28,Male,DSL,0,0,0,0,4164.634431775213,3,0,84.16963561401568,45.996295482072526,56,7,0,2,4118.415804604421
23,One year,51.741863113735015,1,0,Credit card,0,1,70,Female,Fiber optic,1,0,1,0,1190.0628516159054,3,1,4.888261045096612,76.77944496464994,100,66,0,2,2647.603627073709
6,Month-to-month,90.02946786599055,0,0,Electronic check,1,0,59,Male,No,0,0,1,1,540.1768071959433,6,4,2.4041210070030177,21.002780759944372,-23,32,1,1,1684.461233890944
18,Month-to-month,93.02545799540894,0,0,Electronic check,1,0,19,Female,DSL,0,0,0,0,1674.458243917361,3,3,9.258274866553446,12.988514760299134,-16,134,1,1,2349.4643143750204
38,Two year,86.86569126184119,1,1,Bank transfer,1,0,29,Male,Fiber optic,1,0,1,0,3300.8962679499655,1,0,43.10268733941527,41.021659832135114,60,4,0,2,2881.7618131357362
7,Month-to-month,92.58183423416118,0,0,Electronic check,1,1,79,Female,Fiber optic,0,0,0,1,648.0728396391282,7,3,2.8276253181416537,5.0529499488268135,-20,2,1,1,2087.5433442470617
15,Two year,76.61051697289841,1,1,Credit card,1,0,52,Male,DSL,0,0,0,1,1149.157754593476,2,1,1.704040397643407,72.4073616902353,75,28,0,2,2690.38015218419
47,Two year,92.98139232348129,1,1,Bank transfer,1,0,46,Female,Fiber optic,0,0,0,0,4370.125439203621,2,0,105.21730025397713,70.3813089186073,90,25,0,2,4017.7507273194906
24,Two year,59.87246980616145,1,1,Bank transfer,0,0,47,Male,DSL,1,0,1,1,1436.9392753478746,1,1,28.26065157399061,69.52931457600558,44,3,0,2,2290.0761949579846
10,Month-to-month,55.62881079621059,1,0,Mailed check,0,0,47,Male,DSL,0,0,0,0,556.2881079621059,0,0,41.923149026791876,58.20437506063189,70,4,0,2,2160.5716520543497
7,One year,73.08124750419893,1,1,Mailed check,1,1,75,Male,Fiber optic,1,1,0,0,511.5687325293925,0,0,5.306422018022312,69.26972795767415,6,5,0,2,1435.687220060965
48,Two year,89.30540938803331,1,1,Credit card,1,0,30,Male,DSL,0,0,1,0,4286.659650625599,5,1,118.25516282473542,77.75697727160076,77,8,0,2,4227.154566329247
11,Month-to-month,53.39297313170799,0,1,Mailed check,1,0,44,Male,No,1,1,0,0,587.3227044487879,2,0,47.681379326540515,43.20485730493916,24,19,0,2,1522.8473525350805
18,One year,53.60031761783755,0,1,Credit card,0,0,64,Male,DSL,0,0,0,0,964.8057171210759,0,0,62.307351378584926,73.9870727838005,78,13,0,2,2532.7950075434046
9,Month-to-month,71.9704018804636,0,0,Mailed check,0,0,44,Male,No,0,0,1,0,647.7336169241723,1,1,36.414889754705555,48.27592442192919,14,30,0,2,1510.002402944106
9,One year,63.51269880221796,0,0,Mailed check,0,0,48,Male,No,0,1,0,1,571.6142892199616,2,1,14.508414163232425,45.21308927210707,27,7,0,2,1142.5930846611318
69,Two year,74.99214271127185,1,1,Bank transfer,1,0,58,Female,Fiber optic,1,0,0,0,5174.457847077758,1,0,35.25517399216166,67.78762656865169,15,20,0,2,3334.698432102641
59,Two year,61.175777830260294,1,1,Bank transfer,1,0,42,Male,DSL,0,0,0,1,3609.3708919853575,4,1,8.475245770523873,51.580605582489255,42,28,0,1,4240.5081956067825
10,Month-to-month,78.84316060469578,0,0,Electronic check,1,1,65,Female,DSL,1,0,0,1,788.4316060469578,7,3,14.092086972175142,16.611724012392525,-39,89,1,1,1652.9438084028907
49,Two year,65.02897075968905,1,1,Bank transfer,1,1,72,Female,DSL,1,1,0,0,3186.4195672247633,4,1,93.967933150728,74.36890235547419,39,17,0,2,3287.635398267356
9,Month-to-month,75.42491725352193,0,0,Electronic check,1,0,20,Female,Fiber optic,1,0,1,1,678.8242552816973,8,3,42.66231266682559,25.352488859906217,-76,151,1,0,2089.707003331676
46,Two year,98.6821072570414,1,1,Bank transfer,1,1,70,Male,Fiber optic,1,0,0,0,4539.376933823904,0,2,5.380501942631949,47.505182822093616,8,20,0,1,3942.537705989951
49,Two year,92.77020419485845,1,1,Bank transfer,1,1,79,Female,Fiber optic,0,0,0,0,4545.740005548064,1,0,6.2710073936350375,69.19371349281786,73,16,0,2,3940.7255599446025
31,One year,52.98476222274833,0,0,Credit card,1,0,38,Female,Fiber optic,0,0,0,0,1642.5276289051983,1,0,114.34315653034459,41.60367043808979,4,3,0,2,2255.551649334098
31,Two year,89.88597759032668,0,0,Bank transfer,1,0,37,Female,DSL,0,1,0,0,2786.465305300127,0,0,8.886980913888694,64.47434661057073,41,3,0,2,3183.6834415692592
29,Two year,81.69950909480285,1,1,Mailed check,0,0,61,Female,Fiber optic,1,1,0,1,2369.2857637492825,5,0,66.27135578584077,73.23832692864416,41,58,0,2,3188.569653030338
